"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","Yamaha R3"
"Racer","John Robinson"
"Championship","WERA Endurance"
"Comment",""
"Date","Sunday, August 13, 2023"
"Time","3:28 PM"
"Sample Rate","20"
"Duration","1016"
"Segment","Session"
"Beacon Markers","1.859","142.238","279.237","415.85","551.542","686.894","821.251","1016"
"Segment Times","0:01.859","2:20.379","2:16.999","2:16.613","2:15.692","2:15.352","2:14.357","3:14.746"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RPM","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","rpm","m"

"828.050","85.9801","17","-0.0958","-0.2875","0.3816","-113.6394","-2.2264","331.9796","1090.0000","0.5803","614.6333","40.84990522","-80.35045918","0.0000","26165.8242"
"828.100","85.5261","17","-0.1117","-0.2798","0.3604","-113.7509","-2.6114","331.9686","1090.0000","0.5983","521.2539","40.84990084","-80.35047190","0.0000","26167.0137"
"828.150","85.0747","17","-0.1295","-0.2707","0.3346","-113.9135","-3.0442","331.9580","1090.0000","0.6077","444.7837","40.84989646","-80.35048457","0.0000","26168.2012"
"828.200","84.6313","17","-0.1534","-0.2571","0.2943","-114.2374","-3.6285","331.9489","1090.0000","0.5897","371.2179","40.84989207","-80.35049711","0.0000","26169.3789"
"828.250","84.2234","17","-0.1796","-0.2419","0.2483","-114.5339","-4.2707","331.9352","1090.0000","0.5760","313.8745","40.84988765","-80.35050960","0.0000","26170.5527"
"828.300","83.9283","17","-0.2131","-0.2220","0.1847","-114.7438","-5.0964","331.9075","1090.0000","0.5760","262.0976","40.84988317","-80.35052194","0.0000","26171.7188"
"828.350","83.6045","17","-0.2421","-0.2047","0.1293","-114.9940","-5.8131","331.8820","1090.0000","0.5760","228.8990","40.84987866","-80.35053424","0.0000","26172.8828"
"828.400","83.1903","17","-0.2564","-0.1956","0.1003","-115.3718","-6.1843","331.8636","1090.0000","0.5760","214.0929","40.84987410","-80.35054643","0.0000","26174.0410"
"828.450","82.8136","17","-0.2717","-0.1888","0.0679","-115.7404","-6.5817","331.8448","1090.0000","0.5803","200.2564","40.84986953","-80.35055857","0.0000","26175.1953"
"828.500","82.5559","17","-0.2903","-0.1894","0.0251","-116.0800","-7.0618","331.8250","1090.0000","0.5983","186.0602","40.84986493","-80.35057059","0.0000","26176.3438"
"828.550","82.2590","17","-0.3038","-0.1907","-0.0186","-116.4165","-7.4179","331.8035","1090.0000","0.6077","176.4906","40.84986029","-80.35058254","0.0000","26177.4883"
"828.600","81.8383","17","-0.3011","-0.1938","-0.0650","-116.7431","-7.3814","331.7765","1090.0000","0.5897","176.4568","40.84985556","-80.35059432","0.0000","26178.6270"
"828.650","81.4271","17","-0.2983","-0.1963","-0.1110","-117.0963","-7.3435","331.7508","1090.0000","0.5760","176.4752","40.84985082","-80.35060606","0.0000","26179.7617"
"828.700","81.0460","17","-0.2953","-0.1966","-0.1559","-117.5337","-7.3015","331.7294","1090.0000","0.5760","176.6612","40.84984605","-80.35061767","0.0000","26180.8887"
"828.750","80.6797","17","-0.2957","-0.1976","-0.2012","-117.9587","-7.3427","331.7050","1090.0000","0.5760","174.8762","40.84984125","-80.35062925","0.0000","26182.0137"
"828.800","80.3601","17","-0.3066","-0.2007","-0.2476","-118.3443","-7.6475","331.6713","1090.0000","0.5760","167.2407","40.84983640","-80.35064074","0.0000","26183.1309"
"828.850","80.0583","17","-0.3141","-0.2010","-0.2904","-118.7145","-7.8684","331.6399","1090.0000","0.5760","161.9351","40.84983152","-80.35065218","0.0000","26184.2461"
"828.900","79.8130","17","-0.3110","-0.1925","-0.3217","-119.0356","-7.8235","331.6155","1090.0000","0.5760","162.3642","40.84982659","-80.35066351","0.0000","26185.3555"
"828.950","79.5148","17","-0.3112","-0.1842","-0.3542","-119.3844","-7.8649","331.5901","1091.2000","0.5760","160.9071","40.84982166","-80.35067479","0.0000","26186.4629"
"829.000","79.0490","17","-0.3223","-0.1764","-0.3902","-119.8210","-8.1792","331.5613","1096.2000","0.5760","153.8180","40.84981670","-80.35068587","0.0000","26187.5625"
"829.050","78.6380","17","-0.3343","-0.1671","-0.4313","-120.2903","-8.5181","331.5295","1100.0000","0.5760","146.9291","40.84981169","-80.35069689","0.0000","26188.6602"
"829.100","78.4004","17","-0.3492","-0.1523","-0.4884","-120.8633","-8.9353","331.4880","1100.0000","0.5760","139.6462","40.84980648","-80.35070769","0.0000","26189.7500"
"829.150","78.1934","17","-0.3691","-0.1413","-0.5453","-121.3958","-9.4791","331.4466","1100.0000","0.5760","131.2876","40.84980125","-80.35071850","0.0000","26190.8379"
"829.200","78.0833","17","-0.4046","-0.1419","-0.6016","-121.8000","-10.4239","331.4055","1100.0000","0.5760","119.2202","40.84979597","-80.35072931","0.0000","26191.9238"
"829.250","77.9227","17","-0.4426","-0.1433","-0.6553","-122.2636","-11.4409","331.3658","1100.0000","0.5803","108.3982","40.84979066","-80.35074003","0.0000","26193.0059"
"829.300","77.6023","17","-0.4891","-0.1469","-0.7009","-122.9146","-12.6870","331.3300","1100.0000","0.5983","97.3496","40.84978522","-80.35075046","0.0000","26194.0840"
"829.350","77.2855","17","-0.5339","-0.1501","-0.7478","-123.6460","-13.8920","331.2925","1100.0000","0.6163","88.5429","40.84977972","-80.35076079","0.0000","26195.1621"
"829.400","76.9800","17","-0.5730","-0.1521","-0.7983","-124.6315","-14.9666","331.2491","1100.0000","0.6343","81.8609","40.84977398","-80.35077082","0.0000","26196.2324"
"829.450","76.6799","17","-0.6088","-0.1510","-0.8551","-125.5742","-15.9549","331.2005","1100.0000","0.6394","76.4904","40.84976822","-80.35078080","0.0000","26197.3008"
"829.500","76.3965","17","-0.6337","-0.1404","-0.9317","-126.3812","-16.6703","331.1358","1100.0000","0.6034","72.9375","40.84976236","-80.35079058","0.0000","26198.3633"
"829.550","76.0912","17","-0.6548","-0.1285","-1.0037","-127.1866","-17.2861","331.0756","1100.0000","0.5760","70.0580","40.84975646","-80.35080029","0.0000","26199.4219"
"829.600","75.7164","17","-0.6639","-0.1124","-1.0617","-127.9867","-17.5867","331.0296","1100.0000","0.5760","68.5213","40.84975045","-80.35080976","0.0000","26200.4746"
"829.650","75.4774","17","-0.6654","-0.0899","-1.1090","-128.8312","-17.6790","330.9890","1100.0000","0.5803","67.9485","40.84974435","-80.35081919","0.0000","26201.5273"
"829.700","75.6686","17","-0.6424","-0.0470","-1.1227","-129.8163","-17.1115","330.9656","1100.0000","0.5983","70.3799","40.84973799","-80.35082851","0.0000","26202.5781"
"829.750","75.8490","17","-0.6131","-0.0056","-1.1469","-130.7029","-16.3651","330.9341","1100.0000","0.6120","73.7653","40.84973160","-80.35083780","0.0000","26203.6309"
"829.800","75.9951","17","-0.5636","0.0313","-1.2047","-131.2776","-15.0523","330.8767","1100.0000","0.6120","80.3534","40.84972514","-80.35084702","0.0000","26204.6855"
"829.850","76.1338","17","-0.5218","0.0643","-1.2518","-131.8597","-13.9379","330.8269","1100.0000","0.6206","86.9363","40.84971864","-80.35085621","0.0000","26205.7402"
"829.900","76.2490","17","-0.5042","0.0845","-1.2651","-132.4651","-13.4520","330.8008","1100.0000","0.6566","90.2129","40.84971200","-80.35086532","0.0000","26206.7988"
"829.950","76.3616","17","-0.4920","0.1032","-1.2872","-133.0879","-13.1084","330.7681","1100.0000","0.6840","92.7139","40.84970531","-80.35087437","0.0000","26207.8574"
"830.000","76.4658","17","-0.4972","0.1166","-1.3373","-133.7656","-13.2157","330.7142","1100.0000","0.6840","92.0866","40.84969846","-80.35088323","0.0000","26208.9199"
"830.050","76.5954","17","-0.5025","0.1255","-1.3862","-134.4827","-13.3261","330.6615","1100.0000","0.6840","91.4785","40.84969154","-80.35089205","0.0000","26209.9824"
"830.100","76.8050","17","-0.5084","0.1198","-1.4311","-135.3246","-13.4463","330.6125","1100.0000","0.6840","90.9092","40.84968437","-80.35090072","0.0000","26211.0488"
"830.150","77.0336","17","-0.5208","0.1129","-1.4781","-136.1146","-13.7370","330.5589","1101.2000","0.6840","89.2501","40.84967715","-80.35090936","0.0000","26212.1172"
"830.200","77.3218","17","-0.5538","0.1017","-1.5320","-136.7400","-14.5678","330.4910","1106.2000","0.6840","84.4750","40.84966982","-80.35091791","0.0000","26213.1895"
"830.250","77.5725","17","-0.5906","0.1003","-1.5830","-137.4154","-15.5025","330.4269","1110.0000","0.6797","79.6393","40.84966245","-80.35092639","0.0000","26214.2637"
"830.300","77.7044","17","-0.6400","0.1296","-1.6249","-138.2489","-16.7660","330.3745","1110.0000","0.6617","73.7628","40.84965494","-80.35093462","0.0000","26215.3418"
"830.350","77.8750","17","-0.6801","0.1555","-1.6627","-139.1369","-17.7785","330.3228","1110.0000","0.6480","69.7146","40.84964736","-80.35094277","0.0000","26216.4219"
"830.400","78.1680","17","-0.6907","0.1705","-1.6875","-140.1973","-17.9963","330.2734","1110.0000","0.6480","69.1301","40.84963953","-80.35095064","0.0000","26217.5078"
"830.450","78.4643","17","-0.7032","0.1850","-1.7179","-141.2135","-18.2624","330.2191","1110.0000","0.6480","68.3809","40.84963164","-80.35095845","0.0000","26218.5938"
"830.500","78.7708","17","-0.7222","0.1981","-1.7658","-142.0898","-18.6817","330.1493","1110.0000","0.6480","67.1073","40.84962355","-80.35096608","0.0000","26219.6875"
"830.550","79.1381","17","-0.7389","0.2086","-1.8036","-143.0073","-19.0398","330.0860","1110.0000","0.6437","66.1519","40.84961537","-80.35097367","0.0000","26220.7832"
"830.600","79.6978","17","-0.7485","0.2109","-1.8095","-144.0553","-19.2047","330.0432","1110.0000","0.6257","66.0480","40.84960690","-80.35098110","0.0000","26221.8867"
"830.650","80.1852","17","-0.7574","0.2120","-1.8276","-145.0390","-19.3471","329.9926","1110.0000","0.6120","65.9627","40.84959840","-80.35098846","0.0000","26222.9941"
"830.700","80.4436","17","-0.7636","0.2091","-1.8838","-145.8195","-19.4187","329.9178","1110.0000","0.6120","65.9313","40.84958981","-80.35099562","0.0000","26224.1113"
"830.750","80.7079","17","-0.7643","0.2051","-1.9295","-146.6842","-19.3534","329.8489","1110.0000","0.6163","66.3712","40.84958117","-80.35100266","0.0000","26225.2285"
"830.800","80.9911","17","-0.7477","0.1973","-1.9415","-147.8158","-18.8545","329.7988","1110.0000","0.6343","68.3665","40.84957233","-80.35100935","0.0000","26226.3535"
"830.850","81.2311","17","-0.7369","0.1898","-1.9635","-148.8537","-18.5024","329.7419","1110.0000","0.6523","69.8738","40.84956347","-80.35101600","0.0000","26227.4785"
"830.900","81.3341","17","-0.7443","0.1832","-2.0171","-149.5950","-18.6152","329.6629","1110.0000","0.6703","69.5383","40.84955450","-80.35102248","0.0000","26228.6074"
"830.950","81.5288","17","-0.7542","0.1816","-2.0568","-150.4393","-18.7903","329.5918","1110.0000","0.6883","69.0555","40.84954544","-80.35102886","0.0000","26229.7383"
"831.000","82.0137","17","-0.7719","0.1962","-2.0527","-151.6098","-19.1623","329.5456","1110.0000","0.7063","68.1176","40.84953610","-80.35103491","0.0000","26230.8750"
"831.050","82.5125","17","-0.7850","0.2109","-2.0531","-152.6942","-19.4175","329.4969","1110.0000","0.7157","67.6311","40.84952670","-80.35104090","0.0000","26232.0156"
"831.100","83.0553","17","-0.7836","0.2260","-2.0683","-153.5060","-19.3030","329.4406","1110.0000","0.6977","68.4797","40.84951714","-80.35104673","0.0000","26233.1680"
"831.150","83.5661","17","-0.7851","0.2421","-2.0727","-154.3678","-19.2543","329.3928","1110.0000","0.6840","69.0752","40.84950752","-80.35105245","0.0000","26234.3223"
"831.200","83.9757","17","-0.7954","0.2616","-2.0433","-155.3880","-19.4139","329.3720","1110.0000","0.6840","68.8432","40.84949768","-80.35105783","0.0000","26235.4883"
"831.250","84.3882","17","-0.8034","0.2757","-2.0160","-156.4046","-19.5126","329.3508","1110.0000","0.6840","68.8315","40.84948779","-80.35106312","0.0000","26236.6562"
"831.300","84.8095","17","-0.8039","0.2724","-1.9955","-157.4099","-19.4184","329.3282","1110.0000","0.6840","69.5107","40.84947773","-80.35106817","0.0000","26237.8320"
"831.350","85.2138","17","-0.8110","0.2725","-1.9800","-158.3971","-19.4799","329.3017","1110.0000","0.6797","69.6217","40.84946762","-80.35107313","0.0000","26239.0117"
"831.400","85.5644","17","-0.8386","0.2829","-1.9805","-159.3269","-20.0343","329.2628","1110.0000","0.6617","67.9735","40.84945739","-80.35107782","0.0000","26240.1973"
"831.450","85.9288","17","-0.8561","0.2890","-1.9810","-160.2944","-20.3456","329.2231","1110.0000","0.6437","67.2185","40.84944710","-80.35108240","0.0000","26241.3867"
"831.500","86.3372","17","-0.8415","0.2815","-1.9814","-161.3818","-19.8869","329.1804","1110.0000","0.6257","69.0956","40.84943660","-80.35108664","0.0000","26242.5859"
"831.550","86.8824","17","-0.8323","0.2825","-1.9666","-162.4382","-19.5568","329.1487","1110.0000","0.6120","70.7057","40.84942601","-80.35109079","0.0000","26243.7891"
"831.600","87.8605","17","-0.8401","0.3102","-1.9042","-163.3969","-19.6335","329.1521","1110.0000","0.6120","71.2224","40.84941515","-80.35109467","0.0000","26245.0059"
"831.650","88.6768","17","-0.8356","0.3324","-1.8467","-164.3332","-19.4226","329.1543","1110.0000","0.6077","72.6647","40.84940427","-80.35109844","0.0000","26246.2266"
"831.700","88.9807","17","-0.7923","0.3373","-1.8046","-165.1989","-18.3010","329.1524","1110.0000","0.5897","77.3823","40.84939334","-80.35110184","0.0000","26247.4609"
"831.750","89.3376","17","-0.7541","0.3395","-1.7612","-166.0395","-17.3030","329.1508","1110.0000","0.5760","82.1739","40.84938235","-80.35110518","0.0000","26248.6973"
"831.800","89.8625","17","-0.7324","0.3330","-1.7138","-166.8003","-16.6963","329.1498","1110.0000","0.5760","85.6600","40.84937123","-80.35110831","0.0000","26249.9434"
"831.850","90.4029","17","-0.7086","0.3248","-1.6699","-167.5715","-16.0484","329.1469","1110.0000","0.5803","89.6539","40.84936005","-80.35111134","0.0000","26251.1934"
"831.900","90.9923","17","-0.6784","0.3112","-1.6374","-168.3750","-15.2702","329.1377","1110.0000","0.5983","94.8378","40.84934870","-80.35111408","0.0000","26252.4551"
"831.950","91.5204","17","-0.6503","0.2960","-1.6071","-169.1277","-14.5447","329.1276","1108.8001","0.6120","100.1459","40.84933732","-80.35111675","0.0000","26253.7207"
"832.000","91.8542","17","-0.6289","0.2760","-1.5834","-169.7198","-13.9866","329.1144","1103.8001","0.6120","104.5217","40.84932588","-80.35111925","0.0000","26254.9941"
"832.050","92.2608","17","-0.6127","0.2594","-1.5564","-170.3513","-13.5494","329.1061","1100.0000","0.6120","108.3723","40.84931436","-80.35112166","0.0000","26256.2715"
"832.100","92.8977","17","-0.6132","0.2537","-1.5187","-171.1076","-13.4948","329.1132","1100.0000","0.6120","109.5621","40.84930264","-80.35112381","0.0000","26257.5605"
"832.150","93.4691","17","-0.6118","0.2548","-1.4824","-171.8214","-13.3990","329.1160","1100.0000","0.6120","111.0240","40.84929091","-80.35112588","0.0000","26258.8516"
"832.200","93.8327","17","-0.6042","0.2770","-1.4506","-172.4006","-13.1728","329.1052","1100.0000","0.6120","113.3696","40.84927915","-80.35112771","0.0000","26260.1523"
"832.250","94.2200","17","-0.5974","0.2887","-1.4170","-173.0141","-12.9617","329.0985","1100.0000","0.6120","115.6916","40.84926735","-80.35112943","0.0000","26261.4570"
"832.300","94.6822","17","-0.5931","0.2667","-1.3772","-173.7361","-12.7983","329.1045","1100.0000","0.6120","117.7431","40.84925540","-80.35113083","0.0000","26262.7715"
"832.350","95.1179","17","-0.5861","0.2504","-1.3375","-174.4111","-12.5804","329.1069","1100.0000","0.6163","120.3342","40.84924342","-80.35113218","0.0000","26264.0879"
"832.400","95.4695","17","-0.5704","0.2523","-1.2980","-174.9367","-12.1895","329.0979","1100.0000","0.6343","124.6518","40.84923134","-80.35113340","0.0000","26265.4121"
"832.450","95.8894","17","-0.5570","0.2529","-1.2584","-175.4922","-11.8477","329.0913","1100.0000","0.6480","128.8121","40.84921923","-80.35113451","0.0000","26266.7402"
"832.500","96.5257","17","-0.5507","0.2494","-1.2185","-176.1423","-11.6612","329.0921","1100.0000","0.6480","131.7404","40.84920696","-80.35113528","0.0000","26268.0781"
"832.550","97.0621","17","-0.5410","0.2432","-1.1807","-176.7314","-11.4035","329.0916","1100.0000","0.6480","135.4663","40.84919469","-80.35113603","0.0000","26269.4199"
"832.600","97.2822","17","-0.5204","0.2285","-1.1499","-177.1272","-10.9202","329.0866","1100.0000","0.6480","141.7828","40.84918241","-80.35113667","0.0000","26270.7695"
"832.650","97.5490","17","-0.5036","0.2199","-1.1179","-177.5710","-10.5217","329.0822","1100.0000","0.6437","147.5558","40.84917009","-80.35113721","0.0000","26272.1230"
"832.700","97.9635","17","-0.4993","0.2309","-1.0822","-178.1665","-10.3919","329.0795","1100.0000","0.6257","150.0333","40.84915767","-80.35113740","0.0000","26273.4824"
"832.750","98.3594","17","-0.4916","0.2361","-1.0474","-178.7485","-10.1911","329.0759","1100.0000","0.6120","153.6090","40.84914525","-80.35113752","0.0000","26274.8438"
"832.800","98.6961","17","-0.4730","0.2229","-1.0158","-179.2874","-9.7650","329.0694","1100.0000","0.6120","160.8601","40.84913280","-80.35113741","0.0000","26276.2129"
"832.850","99.0777","17","-0.4592","0.2134","-0.9829","-136.5863","-9.4384","329.0661","1098.7999","0.6120","167.0699","40.84912031","-80.35113727","0.0000","26277.5859"
"832.900","99.6009","17","-0.4603","0.2155","-0.9462","43.0414","-9.4267","329.0732","1093.7999","0.6120","168.1597","40.84910770","-80.35113702","0.0000","26278.9668"
"832.950","100.0708","17","-0.4583","0.2168","-0.9134","179.4465","-9.3513","329.0783","1090.0000","0.6120","170.3154","40.84909507","-80.35113671","0.0000","26280.3516"
"833.000","100.3723","17","-0.4464","0.2157","-0.8927","178.9795","-9.0741","329.0776","1090.0000","0.6120","176.0484","40.84908240","-80.35113622","0.0000","26281.7441"
"833.050","100.6798","17","-0.4389","0.2184","-0.8696","178.5245","-8.8865","329.0802","1090.0000","0.6120","180.3144","40.84906970","-80.35113568","0.0000","26283.1387"
"833.100","101.0065","17","-0.4453","0.2330","-0.8390","178.1072","-8.9831","329.0933","1090.0000","0.6120","178.9541","40.84905692","-80.35113499","0.0000","26284.5410"
